鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易年月日,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-隔間,有無管理組織,總價元,車位類別,電梯
29,2,40.37,1130105,10,29,4,0,1,,,31.0,有,1,7200000,0,0
29,2,30.28,1130105,10,29,4,0,1,,,31.0,有,1,5400000,0,0
29,3,24.45,1121222,10,24,3,2,7,820813.0,76.71,3.0,有,1,5000000,4,1
29,0,105.84,1121231,10,29,0,0,1,,,,無,1,1000000,0,0
29,2,76.16,1121227,10,12,4,2,7,780605.0,146.97,4.0,有,1,11000000,0,2
29,2,194.19,1121117,10,23,4,1,7,861208.0,458.8,7.0,有,1,19000000,0,2
29,3,17.53,1130111,10,25,3,7,7,850305.0,89.27,1.0,有,0,3550000,5,1
29,2,32.98,1121214,10,10,1,1,7,890504.0,226.2,3.0,有,0,16000000,0,1
29,2,18.21,1121215,10,8,1,7,7,790317.0,168.25,0.0,有,0,7500000,0,1
29,2,23.45,1121224,13,26,3,2,7,830513.0,109.45,3.0,有,0,5900000,0,1
29,2,4.71,1130109,46,26,3,2,7,840522.0,50.63,1.0,有,1,3770000,0,1
29,3,17.45,1121221,45,6,1,2,7,830502.0,126.73,3.0,有,0,7700000,5,1
29,3,26.28,1121202,45,5,1,7,5,1100915.0,126.64,3.0,有,0,10650000,5,1
29,3,49.72,1121129,20,6,1,2,7,960326.0,179.53,3.0,有,0,10500000,5,1
29,2,12.64,1130104,35,10,1,2,7,890504.0,157.34,4.0,有,0,8000000,0,1
29,3,28.36,1121001,31,24,3,7,7,1120928.0,86.8,2.0,有,0,7500000,1,1
29,2,75.0,1130101,10,12,4,2,2,690529.0,92.76,3.0,有,1,9000000,0,2
29,3,30.01,1121202,36,6,1,7,5,1090909.0,149.97,3.0,有,0,13700000,6,1
29,2,19.1,1121223,10,24,2,2,7,730326.0,88.79,2.0,有,1,3500000,0,2
29,3,12.27,1121206,33,5,1,2,7,830408.0,130.23,3.0,有,0,8180000,6,1
29,0,24.67,1121227,10,29,0,0,1,,,,無,1,2250000,0,0
29,0,93.29,1121231,10,29,0,0,1,,,,無,1,3022596,0,0
29,3,16.68,1130107,32,7,1,7,5,1120818.0,116.65,2.0,有,0,11000000,5,1
29,2,6.07,1130112,31,25,3,7,7,940708.0,25.4,1.0,有,0,1750000,0,1
29,3,13.67,1130121,44,8,1,2,7,850522.0,123.22,3.0,有,0,8550000,6,1
29,3,22.31,1121229,36,8,1,2,7,830504.0,128.39,4.0,有,0,8350000,6,1
29,2,58.39,1121223,10,12,4,2,2,680831.0,70.4,5.0,有,1,8500000,0,2
29,2,85.0,1121124,10,23,4,7,5,1080522.0,240.96,6.0,有,1,26680000,0,2
29,2,70.01,1121202,10,12,4,2,2,730113.0,92.52,5.0,有,1,7250000,0,2
29,2,82.08,1130106,10,23,4,7,7,1120421.0,193.99,5.0,有,1,19800000,0,2
29,3,49.35,1130119,31,6,1,7,5,1010320.0,185.83,4.0,有,0,14850000,5,1
29,3,16.92,1130105,10,28,3,2,7,851003.0,121.18,3.0,有,0,8500000,5,1
29,2,83.0,1121213,10,23,4,2,7,970414.0,197.06,5.0,有,1,16700000,0,2
29,3,14.83,1121219,32,4,1,2,7,880426.0,120.12,5.0,有,0,8680000,5,1
29,3,29.35,1121210,33,7,1,2,5,1050829.0,197.34,4.0,有,0,18500000,5,1
29,2,18.2,1121204,40,7,1,2,7,820827.0,178.85,4.0,有,0,9680000,0,1
29,3,15.66,1130102,20,16,1,2,5,1051026.0,135.38,2.0,有,0,13000000,5,1
29,2,834.66,1121125,10,12,4,7,2,690300.0,564.14,6.0,有,1,42300000,0,2
29,2,13.06,1130103,14,6,1,2,7,970903.0,124.12,3.0,有,0,10250000,0,1
29,3,18.28,1090321,20,7,1,7,7,1120920.0,121.6,2.0,有,0,6410000,5,1
29,2,3.23,1121129,10,24,2,1,7,701202.0,94.05,1.0,有,1,7200000,0,2
29,0,730.46,1130110,10,29,0,0,1,,,,無,1,16100000,0,0
29,2,22.41,1121216,32,3,1,2,7,841111.0,129.41,4.0,有,0,6000000,0,1
29,2,61.29,1120420,10,12,4,2,2,631000.0,117.21,3.0,有,1,13000000,0,2
29,1,,1121201,32,26,3,2,7,850827.0,119.72,3.0,有,0,4300000,5,1
29,2,133.0,1121121,10,24,4,7,5,1040922.0,510.04,6.0,有,1,45000000,0,2
29,0,48.7,1121226,10,29,0,0,1,,,,無,1,3990000,0,0
29,0,74.08,1121226,10,29,0,0,1,,,,無,1,2350000,0,0
29,2,10.98,1130119,32,4,1,2,7,820820.0,114.91,3.0,有,0,6000000,0,1
29,2,82.7,1121230,10,22,4,2,7,820120.0,127.79,4.0,有,1,3050000,0,2
29,2,75.0,1121017,10,12,4,2,2,730414.0,111.68,4.0,有,1,3500000,0,2
29,2,67.57,1130105,10,23,4,1,7,840107.0,186.26,4.0,有,1,12300000,0,2
29,3,11.34,1130103,37,11,1,2,7,840908.0,161.93,3.0,有,0,7600000,5,1
29,3,26.28,1121118,33,5,1,7,5,1100915.0,126.64,3.0,有,0,10500000,5,1
29,2,77.0,1130109,10,22,4,2,5,1120119.0,174.14,4.0,有,1,27750000,0,2
29,2,5.08,1130118,46,26,3,2,7,791203.0,26.99,1.0,有,1,1580000,0,1
29,2,41.39,1130109,10,27,3,1,7,780713.0,265.05,4.0,有,0,20500000,0,1
29,2,39.87,1130103,32,24,2,7,7,720224.0,94.32,3.0,有,1,4600000,0,2
29,2,309.78,1120619,10,1,4,2,7,990907.0,176.86,18.0,有,1,29850000,0,2
29,3,27.0,1121216,10,24,3,2,7,821109.0,113.11,3.0,有,0,6600000,1,1
29,0,1128.6,1120814,10,29,0,0,1,,,,無,1,5500000,0,0
29,0,156.95,1130111,10,29,0,0,1,,,,無,1,8543000,0,0
29,0,170.35,1120713,10,29,0,0,1,,,,無,1,8375000,0,0
29,0,79.77,1120713,10,29,0,0,1,,,,無,1,3333400,0,0
29,0,133.53,1120927,10,29,0,0,1,,,,無,1,6550000,0,0
29,2,8.6,1130106,31,28,3,2,7,821230.0,59.13,1.0,有,0,3600000,0,1
29,3,22.77,1121230,36,5,1,7,5,1120518.0,114.77,2.0,有,0,10900000,5,1
29,2,3.87,1121222,14,7,1,4,7,840331.0,36.76,,無,0,389000,0,1
29,2,4.24,1121222,14,7,1,4,7,840331.0,39.8,,無,0,419000,0,1
29,2,4.2,1121222,14,7,1,4,7,840331.0,39.61,,無,0,413000,0,1
29,2,4.2,1121222,14,7,1,4,7,840331.0,39.68,,無,0,414000,0,1
29,2,3.34,1121222,14,7,1,4,7,840331.0,31.63,,無,0,333000,0,1
29,2,3.34,1121222,14,7,1,4,7,840331.0,31.63,,無,0,333000,0,1
29,2,3.83,1121222,14,7,1,4,7,840331.0,36.46,,無,0,383000,0,1
29,2,3.79,1121222,14,7,1,4,7,840331.0,36.41,,無,0,381000,0,1
29,2,4.2,1121222,46,7,1,4,7,840331.0,39.8,,無,0,416500,0,1
29,2,4.53,1121222,46,7,1,4,7,840331.0,42.88,,無,0,459000,0,1
29,2,2.85,1121222,46,7,1,4,7,840331.0,27.46,,無,0,290000,0,1
29,3,7.34,1121222,46,7,1,4,7,840331.0,107.72,,無,0,1050000,6,1
29,2,3.34,1121222,46,7,1,4,7,840331.0,31.63,,無,0,332000,0,1
29,2,3.63,1121222,46,7,1,4,7,840331.0,34.37,,無,0,367000,0,1
29,2,163.09,1121222,46,7,1,7,7,840331.0,1603.12,,無,0,16341000,0,1
29,2,4.44,1121222,14,7,1,4,7,840331.0,42.06,,無,0,441600,0,1
29,2,4.2,1121222,14,7,1,4,7,840331.0,39.61,,無,0,421300,0,1
29,2,4.57,1121222,14,7,1,4,7,840331.0,44.71,,無,0,463200,0,1
29,2,3.91,1121222,14,7,1,4,7,840331.0,38.83,,無,0,401000,0,1
29,2,4.57,1121222,14,7,1,4,7,840331.0,42.77,,無,0,454200,0,1
29,2,4.57,1121222,14,7,1,4,7,840331.0,42.77,,無,0,454200,0,1
29,2,3.63,1121222,14,7,1,4,7,840331.0,34.37,,無,0,367000,0,1
29,2,3.34,1121222,14,7,1,4,7,840331.0,31.63,,無,0,332000,0,1
29,2,4.61,1121222,46,7,1,4,7,840331.0,44.71,,無,0,468000,0,1
29,2,4.2,1121222,46,7,1,4,7,840331.0,39.61,,無,0,419000,0,1
29,2,4.44,1121222,46,7,1,4,7,840331.0,42.06,,無,0,442000,0,1
29,2,3.79,1121222,46,7,1,4,7,840331.0,35.8,,無,0,382000,0,1
29,2,4.57,1121222,46,7,1,4,7,840331.0,42.46,,無,0,455000,0,1
29,2,4.57,1121222,46,7,1,4,7,840331.0,42.46,,無,0,455000,0,1
29,2,3.87,1121222,46,7,1,4,7,840331.0,36.66,,無,0,389000,0,1
29,2,3.79,1121222,46,7,1,4,7,840331.0,36.41,,無,0,386000,0,1
29,2,3.79,1121222,46,7,1,4,7,840331.0,36.46,,無,0,386000,0,1
29,2,3.63,1121222,46,7,1,4,7,840331.0,34.37,,無,0,367000,0,1
29,2,3.79,1121222,46,7,1,4,7,840331.0,36.41,,無,0,383000,0,1
29,2,21.24,1121201,20,3,1,2,7,840520.0,117.05,3.0,有,0,6800000,0,1
29,3,3.87,1121222,14,7,1,4,7,840331.0,74.2,,無,0,644000,6,1
29,2,3.79,1121222,14,7,1,4,7,840331.0,36.41,,無,0,380000,0,1
29,2,3.34,1121222,14,7,1,4,7,840331.0,31.63,,無,0,333000,0,1
29,2,4.44,1121222,46,7,1,4,7,840331.0,42.06,,無,0,443000,0,1
29,2,4.53,1121222,46,7,1,4,7,840331.0,42.88,,無,0,457000,0,1
29,2,3.83,1121222,46,7,1,4,7,840331.0,36.46,,無,0,388000,0,1
29,2,186.57,1121222,14,7,1,7,7,840331.0,1657.33,,無,0,17969000,0,1
29,2,3.87,1121222,14,7,1,4,7,840331.0,36.76,,無,0,389000,0,1
29,2,4.44,1121222,14,7,1,4,7,840331.0,42.06,,無,0,443000,0,1
29,3,4.2,1121222,14,7,1,4,7,840331.0,77.12,,無,0,669000,6,1
29,2,3.63,1121222,14,7,1,4,7,840331.0,34.37,,無,0,383000,0,1
29,3,3.34,1121222,46,7,1,4,7,840331.0,69.07,,無,0,583000,6,1
29,2,4.61,1121222,14,7,1,4,7,840331.0,46.84,,無,0,479000,0,1
29,3,4.48,1121222,46,7,1,4,7,840331.0,77.05,,無,0,585000,6,1
29,2,3.34,1121222,46,7,1,4,7,840331.0,31.63,,無,0,334000,0,1
29,2,3.34,1121222,46,7,1,4,7,840331.0,31.63,,無,0,334000,0,1
29,3,17.28,1130120,32,24,3,2,7,821222.0,79.82,2.0,有,0,4550000,5,1
29,2,86.54,1121226,10,24,4,2,5,1111207.0,250.68,5.0,有,1,27080000,0,2
29,2,71.0,1121224,10,12,4,1,2,731113.0,99.53,2.0,有,1,7660000,0,2
29,2,104.3,1121222,10,22,4,2,5,1030522.0,223.81,5.0,有,1,12800000,0,2
29,2,85.5,1121224,10,23,4,2,7,1120518.0,167.96,4.0,有,1,18200000,0,2
29,2,85.74,1130108,10,23,4,7,7,1120421.0,202.52,5.0,有,1,21500000,0,2
29,0,27.13,1130104,10,29,0,0,1,,,3.0,有,1,2000000,0,0
29,2,120.0,1121212,10,23,4,2,7,940110.0,279.42,5.0,有,1,9000000,0,2
29,2,106.5,1121128,10,23,4,1,7,770718.0,345.5,6.0,有,1,33000000,0,2
29,3,12.13,1130105,46,6,1,2,7,880824.0,124.62,3.0,有,0,8880000,6,1
29,2,5.59,1121122,36,3,1,2,7,871026.0,62.98,3.0,有,0,4200000,0,1
29,0,164.05,1121128,10,29,0,0,1,,,,無,1,8436220,0,0
29,0,268.1,1121128,10,29,0,0,1,,,,無,1,13787094,0,0
29,0,273.42,1121128,10,29,0,0,1,,,,無,1,14060367,0,0
29,0,446.84,1121128,10,29,0,0,1,,,,無,1,22978490,0,0
29,2,96.27,1130121,10,23,4,2,5,1030801.0,179.48,5.0,有,1,17000000,0,2
29,3,24.92,1121230,32,25,3,2,7,821027.0,123.74,3.0,有,0,6750000,5,1
29,2,86.83,1121122,10,23,4,2,7,870504.0,197.86,5.0,有,1,12600000,0,2
29,2,78.54,1121228,10,12,4,1,2,710712.0,113.57,3.0,有,1,7800000,0,2
29,2,77.36,1130127,10,12,4,2,7,760820.0,128.22,4.0,有,1,13800000,0,2
29,2,101.35,1120823,10,29,4,0,1,,,5.0,有,1,7200000,0,0
29,0,44.44,1121114,10,29,0,0,1,,,,無,1,1441856,0,0
29,2,479.81,1121227,10,1,4,5,5,1120519.0,310.92,,無,1,40060000,0,2
29,1,,1130121,20,7,1,7,7,840331.0,54.58,1.0,有,0,1600000,0,1
29,3,12.58,1121201,13,4,1,2,7,850415.0,118.16,3.0,有,0,6900000,6,1
29,0,37.21,1121230,10,29,0,0,1,,,,無,1,3489360,0,0
29,0,79.0,1130124,10,29,0,0,1,,,,無,1,3021300,0,0
29,2,138.29,1121223,10,24,4,7,5,1111124.0,351.62,4.0,有,1,37000000,0,2
29,2,5.58,1130107,32,25,3,7,7,940708.0,23.21,1.0,有,0,1700000,0,1
29,2,18.41,1130109,46,24,3,2,5,1050202.0,82.5,2.0,有,0,7530000,0,1
29,0,62.11,1121109,10,29,0,0,1,,,,無,1,2162000,0,0
29,0,3431.65,1130110,10,29,0,0,1,,,,無,1,531493952,0,0
29,0,546.72,1121204,10,29,0,0,1,,,,無,1,44655000,0,0
29,0,1838.22,1121006,10,29,0,0,1,,,,無,1,75060000,0,0
29,0,64.78,1130117,10,29,0,0,1,,,,無,1,1450000,0,0
29,3,19.22,1130101,38,13,1,2,5,1050512.0,184.43,3.0,有,0,19000000,5,1
29,2,78.48,1130111,10,22,4,2,7,900321.0,165.32,5.0,有,1,3940000,0,2
29,2,46.14,1121114,10,12,4,1,2,650400.0,97.53,3.0,有,1,3500000,0,2
29,2,17.16,1121126,13,4,1,2,7,831006.0,105.73,3.0,有,0,6600000,0,1
29,0,1190.61,1121107,10,29,0,0,1,,,,無,1,66473823,0,0
29,3,50.48,1121219,31,6,1,2,7,960920.0,177.71,3.0,有,0,13000000,5,1
29,2,85.5,1121220,10,23,4,2,7,1120518.0,167.96,4.0,有,1,18500000,0,2
29,2,71.33,1121228,10,12,4,2,2,781223.0,138.88,5.0,有,1,11550000,0,2
29,2,31.48,1130120,10,23,2,2,7,690701.0,75.24,3.0,有,1,4700000,0,2
29,2,62.41,1121230,10,12,4,2,2,690700.0,78.15,3.0,有,1,2600000,0,2
29,2,75.16,1121219,10,12,4,2,7,750923.0,115.58,4.0,有,1,9000000,0,2
29,3,14.45,1121226,32,28,3,2,7,840308.0,112.49,2.0,有,0,3300000,5,1
29,3,17.58,1121121,35,7,1,7,5,1120818.0,122.31,2.0,有,0,9000000,5,1
29,3,14.87,1121129,33,10,1,2,5,1071214.0,97.21,2.0,有,0,5800000,5,1
29,2,20.39,1130124,14,3,1,2,7,840520.0,115.39,3.0,有,0,5700000,0,1
29,2,17.01,1130123,32,26,3,2,7,840113.0,82.16,2.0,有,0,6050000,0,1
29,0,194.18,1121212,10,29,0,0,1,,,,無,1,5171976,0,0
29,2,23.4,1130118,10,24,2,2,7,700318.0,73.47,2.0,有,1,4000000,0,2
29,3,10.78,1130125,40,8,1,2,7,840523.0,125.01,3.0,有,0,8800000,5,1
29,0,15.6,1130130,10,29,0,0,1,,,,無,1,1050000,0,0
29,0,9.01,1130130,10,29,0,0,1,,,,無,1,610000,0,0
29,2,36.33,1130109,10,4,1,7,7,820614.0,213.7,3.0,有,0,11900000,0,1
29,3,24.98,1130123,13,7,1,2,5,1060623.0,150.76,3.0,有,0,12280000,5,1
29,2,101.14,1130124,10,23,4,1,7,971015.0,272.32,4.0,有,1,16800000,0,2
29,0,312.96,1130110,10,29,0,0,1,,,,無,1,7878000,0,0
29,2,81.0,1121207,10,23,4,2,7,850525.0,198.01,5.0,有,1,13900000,0,2
29,3,11.53,1130122,43,13,1,2,5,1050512.0,110.55,2.0,有,0,11000000,5,1
29,3,5.92,1121224,13,28,3,2,7,821230.0,58.4,1.0,有,0,3450000,5,1
29,2,84.46,1130119,10,23,4,2,7,960622.0,208.04,5.0,有,1,18800000,0,2
29,2,12.07,1130122,13,9,1,2,7,831108.0,116.55,4.0,有,0,7500000,0,1
29,2,117.4,1130102,10,12,4,2,7,790512.0,170.64,4.0,有,1,12700000,0,2
29,2,5.33,1130114,46,28,3,2,7,821230.0,38.05,1.0,有,0,2380000,0,1
29,3,11.94,1130116,20,8,1,2,7,850129.0,125.19,3.0,有,0,7500000,6,1
29,0,190.45,1130103,10,29,0,0,1,,,,無,1,7000000,0,0
29,3,15.84,1130118,46,25,3,2,5,1050801.0,92.94,2.0,有,0,8500000,6,1
29,0,91.57,1130129,10,29,0,0,1,,,,無,1,2548859,0,0
29,2,96.93,1121223,10,12,4,2,2,751124.0,121.21,3.0,有,1,5500000,0,2
29,3,16.49,1130119,14,7,1,7,5,1120818.0,115.59,2.0,有,0,11100000,5,1
29,0,99.58,1130108,10,29,0,0,1,,,,無,1,1750000,0,0
29,2,28.91,1121124,10,29,4,0,1,,,5.0,有,1,2000000,0,0
29,2,76.36,1130105,10,22,4,2,5,1120201.0,152.39,4.0,有,1,18600000,0,2
29,0,186.26,1130109,10,29,0,0,1,,,,無,1,8774709,0,0
29,2,81.79,1130131,10,23,4,1,7,800401.0,183.76,5.0,有,1,17300000,0,2
29,3,16.68,1130113,33,7,1,7,5,1120818.0,116.63,2.0,有,0,11040000,5,1
29,3,34.41,1121118,40,5,1,7,5,1100915.0,156.37,3.0,有,0,13640000,5,1
29,2,19.86,1130105,45,3,1,2,7,840520.0,114.39,3.0,有,0,6180000,0,1
29,2,40.35,1130117,10,25,3,1,7,800403.0,192.54,5.0,有,1,7200000,0,1
29,3,38.9,1091007,45,2,3,7,7,1121027.0,137.03,3.0,有,0,7740000,1,1
29,2,38.89,1090913,14,2,3,7,7,1121027.0,104.85,3.0,有,0,6160000,0,1
29,3,38.89,1091127,31,2,3,7,7,1121027.0,136.98,3.0,有,0,7450000,5,1
29,2,38.85,1100310,14,2,3,7,7,1121027.0,104.1,3.0,有,0,6160000,0,1
29,3,38.85,1100407,13,2,3,7,7,1121027.0,136.85,3.0,有,0,7470000,5,1
29,3,38.9,1100227,45,2,3,7,7,1121027.0,137.01,3.0,有,0,7900000,1,1
29,3,34.41,1121226,33,5,1,7,5,1100915.0,156.37,3.0,有,0,14630000,5,1
29,3,34.41,1121213,38,5,1,7,5,1100915.0,156.37,3.0,有,0,13680000,5,1
29,2,8.83,1121216,41,11,1,2,7,840908.0,97.48,3.0,有,0,5000000,0,1
29,3,38.85,1100111,45,2,3,7,7,1121027.0,136.85,3.0,有,0,7810000,5,1
29,2,8.86,1130115,46,6,1,2,7,880824.0,79.89,2.0,有,0,7100000,0,1
29,3,33.43,1130101,10,24,3,2,7,840213.0,139.93,3.0,有,1,8120000,5,1
29,3,44.36,1130103,14,6,1,2,7,960920.0,156.21,3.0,有,0,9800000,5,1
29,2,81.0,1130101,10,23,4,7,7,870903.0,224.58,4.0,有,1,12800000,0,2
29,2,81.29,1130112,10,1,4,2,5,611026.0,51.2,3.0,有,1,4600000,0,2
29,2,5.85,1130107,35,28,3,2,7,821230.0,43.05,1.0,有,0,2150000,0,1
29,2,76.18,1130113,10,23,4,7,5,1080409.0,183.55,4.0,有,1,15980000,0,2
29,2,15.86,1130106,45,4,1,2,7,820614.0,108.55,3.0,有,0,6700000,0,1
29,2,93.7,1121207,10,23,4,2,5,1030313.0,184.44,4.0,有,1,17760000,0,2
29,2,72.9,1130123,10,23,4,7,5,1041103.0,199.61,4.0,有,1,17200000,0,2
29,3,23.11,1121223,46,8,1,2,5,1061114.0,150.77,3.0,有,0,14500000,5,1
29,2,75.14,1121224,10,12,4,1,7,781219.0,121.29,3.0,有,1,11000000,0,2
29,3,44.36,1130113,32,6,1,2,7,960920.0,156.24,4.0,有,0,12500000,5,1
29,0,3268.38,1121221,10,29,0,0,1,,,,無,1,192793000,0,0
29,2,105.0,1121125,10,23,4,2,5,1011105.0,186.79,5.0,有,1,20000000,0,2
29,2,10.2,1121231,14,6,1,7,7,880824.0,98.54,3.0,有,0,7500000,0,1
29,0,113.19,1121117,10,29,0,0,1,,,,無,1,6500000,0,0
29,3,20.16,1130109,31,26,3,2,7,830423.0,113.58,3.0,有,0,5800000,5,1
29,0,90.77,1130206,10,29,0,0,1,,,,無,1,2920000,0,0
29,3,21.34,1121230,40,6,1,7,5,1090909.0,113.63,2.0,有,0,10100000,6,1
29,3,10.95,1121231,40,11,1,2,7,830711.0,138.77,3.0,有,0,7800000,5,1
29,0,19.87,1130124,10,29,0,0,1,,,,無,1,2320816,0,0
29,2,17.16,1121223,10,27,3,1,7,870331.0,123.34,2.0,有,0,8000000,0,1
29,2,117.21,1130203,10,12,4,2,2,690600.0,89.68,5.0,有,1,13500000,0,2
29,2,172.0,1121117,10,22,4,7,5,1020913.0,191.35,5.0,有,1,15500000,0,2
29,0,497.0,1121127,10,29,0,0,1,,,,無,1,90000000,0,0
29,0,235.0,1121229,10,29,0,0,1,,,,無,1,10133076,0,0
29,2,10.73,1130112,36,3,1,2,7,900110.0,78.57,3.0,有,0,6100000,0,1
29,3,43.45,1130102,32,26,3,2,7,810409.0,236.08,4.0,有,0,10000000,5,1
29,3,50.48,1130127,32,6,1,2,7,960920.0,177.71,3.0,有,0,11100000,5,1
29,2,82.07,1130127,10,23,4,7,7,1120421.0,193.99,5.0,有,1,19480000,0,2
29,2,12.55,1121019,33,4,1,2,7,820820.0,129.87,3.0,有,0,7300000,0,1
29,0,536.64,1130215,10,29,0,0,1,,,,無,1,14838632,0,0
29,2,76.28,1130102,10,12,4,2,7,770322.0,102.94,4.0,有,1,10000000,0,2
29,0,275.55,1121111,10,29,0,0,1,,,,無,1,15993879,0,0
29,2,7.4,1130108,10,3,1,2,7,871026.0,81.59,4.0,有,0,4500000,0,1
29,2,149.86,1121224,10,24,4,2,7,800711.0,230.66,6.0,有,1,9850000,0,2
29,2,21.24,1130108,10,15,1,7,7,810519.0,258.43,,無,0,9600000,0,1
29,2,99.14,1130214,10,1,4,2,4,600716.0,51.21,2.0,有,1,4120000,0,2
29,2,329.55,1121212,10,1,4,7,5,1120411.0,166.82,0.0,有,1,33300000,0,2
29,3,17.47,1130111,31,25,3,2,7,950126.0,87.64,2.0,有,0,7860000,4,1
29,1,,1121129,10,23,4,1,7,820828.0,219.49,6.0,有,1,6000000,0,2
29,2,24.68,1130110,46,3,1,2,7,831006.0,154.63,4.0,有,0,5300000,0,1
29,2,9.47,1130125,14,26,3,2,7,880426.0,66.06,2.0,有,0,3800000,0,1
29,3,37.98,1110508,31,24,3,7,7,1121026.0,121.43,3.0,有,0,9880000,1,1
29,3,28.92,1111128,31,24,3,7,7,1121026.0,96.87,2.0,有,0,7900000,1,1
29,2,27.61,1110330,31,24,3,7,7,1121026.0,73.71,2.0,有,0,6150000,0,1
29,3,37.01,1110322,31,24,3,7,7,1121026.0,118.61,3.0,有,0,9750000,1,1
29,3,37.98,1110316,14,24,3,7,7,1121026.0,121.39,3.0,有,0,9500000,1,1
29,2,29.02,1110327,14,24,3,7,7,1121026.0,77.42,2.0,有,0,6650000,0,1
29,3,37.01,1110317,14,24,3,7,7,1121026.0,118.61,3.0,有,0,9460000,1,1
29,2,28.92,1110813,46,24,3,7,7,1121026.0,77.23,2.0,有,0,6700000,0,1
29,3,37.01,1110318,46,24,3,7,7,1121026.0,118.61,3.0,有,0,9590000,1,1
29,3,29.4,1110317,46,24,3,7,7,1121026.0,98.06,2.0,有,0,7790000,1,1
29,2,27.61,1110330,32,24,3,7,7,1121026.0,73.71,2.0,有,0,6550000,0,1
29,2,66.53,1130215,10,12,4,1,2,691100.0,90.44,2.0,有,1,10600000,0,2
29,3,37.01,1120820,32,24,3,7,7,1121026.0,118.61,3.0,有,0,9740000,1,1
29,2,168.08,1130217,10,12,4,2,7,750414.0,125.6,4.0,有,1,6950000,0,2
29,2,8.21,1130125,20,3,1,2,7,900110.0,49.27,2.0,有,0,4880000,0,1
29,2,158.54,1121213,10,23,4,2,7,1120620.0,407.6,4.0,有,1,50500000,0,2
29,2,152.12,1121225,10,23,4,2,7,1120620.0,400.07,4.0,有,1,46000000,0,2
29,2,84.13,1121223,10,23,4,1,7,810512.0,199.38,6.0,有,1,14200000,0,2
29,2,87.41,1130118,10,12,4,2,2,720729.0,93.65,8.0,有,1,7500000,0,2
29,4,0.12,1130124,10,29,0,0,1,,,,無,0,1500000,0,0
29,2,17.64,1130117,38,6,1,2,7,830502.0,96.84,3.0,有,0,6000000,0,1
29,2,23.21,1130109,10,24,2,2,7,721228.0,89.59,3.0,有,1,3600000,0,2
29,3,16.98,1130123,32,25,3,2,7,850426.0,98.99,3.0,有,0,5200000,1,1
29,3,27.9,1121231,10,25,3,2,7,830104.0,111.01,3.0,有,0,6000000,5,1
29,2,10.63,1130116,32,26,3,2,7,800315.0,66.17,,無,0,3760000,0,1
29,0,473.99,1130205,10,29,0,0,1,,,,無,1,300000,0,0
29,3,24.0,1121229,32,24,3,2,7,830531.0,102.44,3.0,有,0,6780000,1,1
29,0,468.32,1130205,10,29,0,0,1,,,,無,1,880000,0,0
29,2,138.5,1121229,10,23,4,7,5,1100408.0,345.45,4.0,有,1,34800000,0,2
29,3,7.72,1130219,20,6,1,2,7,970903.0,103.03,1.0,有,0,9000000,5,1
29,3,26.03,1130114,46,25,3,2,7,821125.0,139.29,4.0,有,0,7300000,5,1
29,3,37.54,1121203,31,26,3,2,5,1030528.0,113.65,2.0,有,0,11400000,1,1
29,3,22.98,1090601,20,7,1,7,7,1121124.0,169.98,3.0,有,0,9600000,5,1
29,3,17.1,1130129,38,6,1,2,5,1051020.0,135.67,3.0,有,0,13200000,5,1
29,3,5.05,1130122,33,28,3,2,7,821230.0,53.43,1.0,有,0,3300000,5,1
29,2,20.39,1121228,45,3,1,7,7,840520.0,115.39,3.0,有,0,5550000,0,1
29,1,,1130130,14,27,3,2,7,801022.0,40.29,1.0,有,0,2280000,0,1
29,0,435.18,1121203,10,29,0,0,1,,,,無,1,24439024,0,0
29,3,19.37,1130117,44,8,1,2,7,830504.0,111.0,3.0,有,0,5100000,6,1
29,2,29.14,1130114,10,8,1,7,7,790317.0,269.04,3.0,有,0,10700000,0,1
29,2,10.08,1130112,35,9,1,2,7,840407.0,127.27,3.0,有,0,8500000,0,1
29,2,18.23,1130217,10,29,4,0,1,,,4.0,有,1,2400000,0,0
29,3,14.79,1130109,32,5,1,2,7,880701.0,150.79,2.0,有,0,8200000,5,1
29,3,12.95,1130108,14,7,1,2,7,841009.0,161.31,3.0,有,0,6250000,6,1
29,0,195.31,1130104,10,29,0,0,1,,,,無,1,6809900,0,0
29,3,26.97,1090815,32,6,1,7,7,1130112.0,153.3,3.0,有,0,9550000,5,1
29,3,16.7,1090919,35,6,1,7,7,1130112.0,104.85,1.0,有,0,6970000,5,1
29,3,16.7,1090717,45,6,1,7,7,1130112.0,94.91,1.0,有,0,5850000,6,1
29,3,16.7,1090715,20,6,1,7,7,1130112.0,105.0,1.0,有,0,6500000,5,1
29,3,20.49,1090730,46,6,1,7,7,1130112.0,112.75,2.0,有,0,6910000,6,1
29,3,20.49,1090912,38,6,1,7,7,1130112.0,120.74,2.0,有,0,8550000,5,1
29,3,20.39,1091017,44,6,1,7,7,1130112.0,124.67,2.0,有,0,8230000,5,1
29,3,13.67,1130203,40,8,1,2,7,850522.0,124.98,3.0,有,0,7820000,6,1
29,0,17.97,1130219,10,29,0,0,1,,,,無,1,1350000,0,0
