鄉鎮市區,交易標的,土地移轉總面積平方公尺,總樓層數,建物型態,建築完成年月,建物移轉總面積平方公尺,總價元,電梯
3,2,111.4,23,4,1120906.0,229.97,16000000,0
33,2,91.0,22,4,770916.0,200.07,7500000,0
28,2,95.73,23,4,1021023.0,173.17,12800000,0
28,2,20.88,25,3,831117.0,83.77,4000000,1
28,2,106.17,12,4,820922.0,121.23,6300000,0
28,2,91.0,23,4,1110419.0,250.49,21300000,0
33,3,30.9,2,3,1121117.0,117.9,6850000,1
33,3,32.12,2,3,1121117.0,132.53,7750000,1
33,2,22.43,2,3,1121117.0,74.36,4680000,1
33,2,22.43,2,3,1121117.0,74.36,4680000,1
28,2,87.86,23,4,1120609.0,168.18,12300000,0
33,2,30.65,2,3,1121117.0,101.55,6352520,1
28,2,65.0,22,4,690408.0,136.75,8700000,0
33,2,29.85,2,3,1121117.0,99.01,6080000,1
3,2,109.94,23,4,1011227.0,207.68,16500000,0
33,3,30.9,2,3,1121117.0,117.9,6981518,1
33,3,29.68,2,3,1121117.0,114.32,6560000,1
33,3,26.14,2,3,1121117.0,102.37,5990000,1
3,2,64.3,12,4,670908.0,65.6,4200000,0
33,3,22.43,2,3,1121117.0,90.52,4970000,1
33,3,22.43,2,3,1121117.0,90.52,5100000,1
33,3,22.43,2,3,1121117.0,90.23,5400000,1
33,3,29.85,2,3,1121117.0,114.87,6740282,1
33,3,22.43,2,3,1121117.0,90.52,5180000,1
33,3,26.14,2,3,1121117.0,102.37,5820000,1
3,2,74.14,12,4,710222.0,94.3,5160000,0
3,3,52.82,5,1,990422.0,168.57,6500000,1
28,3,34.09,5,1,1120113.0,146.1,15580000,1
28,3,21.01,5,1,1120113.0,97.87,9530000,1
28,3,34.18,5,1,1120113.0,146.42,13980000,1
28,3,21.01,5,1,1120113.0,97.87,9550000,1
28,3,34.09,5,1,1120113.0,146.09,12900000,1
33,3,30.65,2,3,1121117.0,117.42,6970000,1
28,2,18.44,25,3,1111215.0,57.4,4700000,1
28,3,22.53,25,3,1111215.0,70.28,5600000,1
3,3,10.12,17,1,1100315.0,105.35,9250000,1
3,3,10.12,17,1,1100315.0,105.31,9250000,1
28,2,77.03,23,4,950726.0,231.56,5500000,0
33,2,22.43,2,3,1121117.0,74.66,4390000,1
33,3,32.15,2,3,1121117.0,122.09,7260000,1
33,3,29.85,2,3,1121117.0,114.87,6550000,1
33,3,22.43,2,3,1121117.0,90.23,5410000,1
33,3,32.15,2,3,1121117.0,146.69,8003780,1
33,3,22.43,2,3,1121117.0,90.52,4943990,1
3,3,10.12,17,1,1100315.0,105.34,8380000,1
33,2,156.0,12,4,740108.0,188.43,3000000,0
3,2,85.43,23,4,841026.0,127.7,9200000,0
3,2,85.38,23,4,970410.0,237.26,18000000,0
33,3,22.43,2,3,1121117.0,90.23,5160000,1
3,2,104.88,22,4,731228.0,213.2,8700000,0
28,3,19.63,4,1,850621.0,147.22,7700000,1
28,3,24.33,7,1,1120808.0,140.6,12800000,1
3,2,47.2,6,1,990422.0,174.15,10500000,1
3,3,15.74,6,1,1120815.0,149.46,11000000,1
3,2,30.67,24,3,1120915.0,90.19,7280000,1
3,3,32.22,24,3,1120915.0,109.73,9380000,1
3,2,26.44,24,3,1120915.0,77.97,6450000,1
3,3,34.21,24,3,1120915.0,115.71,9580000,1
3,3,34.21,24,3,1120915.0,115.71,9540000,1
3,3,31.81,24,3,1120915.0,108.55,9000000,1
3,2,5.73,6,1,870813.0,72.98,4560000,1
28,2,81.15,12,4,690610.0,80.4,4200000,0
3,2,90.72,23,4,1000719.0,184.01,16500000,0
28,2,75.94,23,4,1120609.0,174.56,11800000,0
28,2,92.74,23,4,1120609.0,186.07,12100000,0
28,3,13.8,7,1,1120808.0,79.6,7800000,1
28,2,88.5,12,4,710225.0,104.0,7800000,0
3,2,79.11,23,4,1120309.0,219.07,18360000,0
3,2,302.41,1,4,1081106.0,172.2,13500000,0
28,2,81.0,23,4,1120221.0,166.76,16080000,0
3,3,44.53,6,1,990422.0,164.17,9680000,1
3,3,54.87,5,1,990127.0,197.33,12050000,1
3,2,307.45,23,4,960420.0,659.52,29300000,0
28,2,68.0,22,4,671006.0,123.93,5000000,0
28,2,126.73,22,4,820531.0,183.3,14000000,0
3,2,73.56,23,4,1120525.0,183.87,18500000,0
3,3,10.12,17,1,1100315.0,110.82,9200000,1
3,2,51.18,1,4,850116.0,28.8,2800000,0
28,2,98.04,23,4,1000712.0,193.38,19200000,0
28,3,21.01,5,1,1120113.0,97.69,9900000,1
28,3,21.01,5,1,1120113.0,97.69,9900000,1
3,3,29.45,24,3,1051128.0,93.61,8080000,1
33,3,22.43,2,3,1121117.0,90.52,5000000,1
3,3,42.1,24,3,1120510.0,132.42,9100000,1
3,2,379.22,1,4,1081128.0,249.8,35000000,0
3,2,74.09,23,4,1101129.0,178.68,15380000,0
28,3,30.89,7,1,1121208.0,141.41,7600000,1
28,3,27.18,7,1,1121208.0,126.74,10260000,1
28,3,25.95,7,1,1121208.0,121.69,6210000,1
28,3,25.95,7,1,1121208.0,121.69,6150000,1
28,3,25.95,7,1,1121208.0,121.69,7160000,1
28,3,38.3,7,1,1121208.0,168.8,10560000,1
28,3,29.65,7,1,1121208.0,136.37,10820000,1
28,3,32.13,7,1,1121208.0,146.66,7680000,1
28,3,21.01,7,1,1121208.0,105.19,6580000,1
28,3,33.36,7,1,1121208.0,153.02,8700000,1
28,3,33.36,7,1,1121208.0,153.02,8740000,1
28,3,22.24,7,1,1121208.0,109.37,7450000,1
28,3,40.78,7,1,1121208.0,208.54,10980000,1
28,3,25.95,7,1,1121208.0,121.69,6640000,1
28,3,22.24,7,1,1121208.0,109.19,5010000,1
28,3,33.36,7,1,1121208.0,152.33,12300000,1
28,3,33.36,7,1,1121208.0,151.78,12290000,1
28,3,42.01,7,1,1121208.0,218.6,16720000,1
28,3,40.78,7,1,1121208.0,182.79,9930000,1
33,2,85.0,22,4,790505.0,163.35,6500000,0
28,3,40.78,7,1,1121208.0,182.79,12410000,1
28,3,33.36,7,1,1121208.0,152.38,8660000,1
28,3,33.36,7,1,1121208.0,152.38,8340000,1
28,3,33.36,7,1,1121208.0,152.38,7330000,1
28,3,33.36,7,1,1121208.0,152.38,7830000,1
28,3,21.01,7,1,1121208.0,105.19,9260000,1
28,3,32.13,7,1,1121208.0,146.66,12700000,1
28,3,32.13,7,1,1121208.0,146.66,13240000,1
28,3,29.65,7,1,1121208.0,136.37,10870000,1
28,3,29.65,7,1,1121208.0,136.37,7620000,1
28,3,29.65,7,1,1121208.0,136.37,12300000,1
28,3,29.65,7,1,1121208.0,136.37,7260000,1
28,3,29.65,7,1,1121208.0,136.37,9230000,1
28,3,22.24,7,1,1121208.0,109.37,9290000,1
28,3,38.3,7,1,1121208.0,194.59,16780000,1
28,3,38.3,7,1,1121208.0,194.59,9850000,1
28,3,25.95,7,1,1121208.0,121.69,6550000,1
28,3,37.07,7,1,1121208.0,165.98,8420000,1
28,3,37.07,7,1,1121208.0,191.77,9220000,1
28,3,23.48,7,1,1121208.0,116.45,9520000,1
28,3,23.48,7,1,1121208.0,116.45,9820000,1
28,3,40.78,7,1,1121208.0,182.75,9600000,1
28,3,37.07,7,1,1121208.0,191.77,9220000,1
28,3,22.24,7,1,1121208.0,109.19,5550000,1
28,3,22.24,7,1,1121208.0,109.19,5520000,1
33,3,26.14,2,3,1121117.0,102.37,5890000,1
33,3,26.14,2,3,1121117.0,102.37,5970000,1
28,3,32.13,7,1,1121208.0,146.66,12780000,1
28,3,33.36,7,1,1121208.0,177.57,8900000,1
3,3,15.82,6,1,1120815.0,149.97,11080000,1
3,2,112.16,22,4,970310.0,159.13,9000000,0
33,3,22.43,2,3,1121117.0,90.23,5240000,1
28,2,140.96,12,4,660409.0,109.91,4500000,0
28,2,96.84,23,4,1120609.0,172.95,12500000,0
3,2,5.02,23,3,960920.0,14.15,900000,1
3,2,43.06,24,3,1121130.0,115.29,6680000,1
3,2,27.16,24,3,1121130.0,72.67,4130000,1
28,2,20.7,27,3,820506.0,115.32,4120000,1
3,3,30.2,24,3,1121130.0,93.02,5770000,1
3,2,26.45,24,3,1121130.0,71.01,4100000,1
3,2,27.42,24,3,1121130.0,73.36,4230000,1
3,3,28.94,24,3,1121130.0,89.6,5480000,1
3,3,32.38,24,3,1121130.0,98.8,6110000,1
3,3,26.76,24,3,1121130.0,83.76,4860000,1
3,3,25.82,24,3,1121130.0,81.25,4670000,1
3,3,40.43,24,3,1121130.0,125.02,7850000,1
3,3,27.16,24,3,1121130.0,84.88,5150000,1
3,3,28.84,24,3,1121130.0,92.28,6100000,1
3,3,26.45,24,3,1121130.0,83.19,5090000,1
3,3,27.42,24,3,1121130.0,85.54,5200000,1
3,3,28.94,24,3,1121130.0,89.6,5750000,1
3,3,32.38,24,3,1121130.0,98.8,6460000,1
3,3,26.76,24,3,1121130.0,83.77,5100000,1
3,2,25.77,24,3,1121130.0,69.04,4340000,1
3,2,27.16,24,3,1121130.0,72.7,4390000,1
3,3,28.84,24,3,1121130.0,89.32,5680000,1
3,3,26.45,24,3,1121130.0,83.19,5050000,1
3,3,27.42,24,3,1121130.0,85.54,5180000,1
3,3,28.94,24,3,1121130.0,89.6,5720000,1
3,3,32.38,24,3,1121130.0,98.8,6370000,1
3,3,1.83,24,3,1121130.0,83.77,5100000,1
3,2,25.77,24,3,1121130.0,69.04,4250000,1
3,3,27.16,24,3,1121130.0,84.88,5150000,1
3,3,28.84,24,3,1121130.0,89.32,5770000,1
3,2,26.45,24,3,1121130.0,71.01,4390000,1
3,3,27.42,24,3,1121130.0,85.54,5200000,1
3,3,28.94,24,3,1121130.0,89.6,5750000,1
3,3,32.38,24,3,1121130.0,103.44,6760000,1
3,3,26.76,24,3,1121130.0,83.77,5070000,1
3,2,25.77,24,3,1121130.0,69.04,4090000,1
33,2,86.2,22,4,1121026.0,166.09,13800000,0
33,2,81.0,22,4,1121026.0,169.1,13200000,0
33,2,83.8,22,4,1121026.0,166.06,13500000,0
3,2,20.49,25,3,790607.0,92.59,5300000,1
28,3,29.61,27,3,830314.0,168.93,6500000,1
3,2,4.67,23,3,960920.0,13.16,730000,1
3,3,40.43,24,3,1121130.0,128.81,8000000,1
33,3,32.37,2,3,1121117.0,123.02,7150000,1
33,3,30.9,2,3,1121117.0,117.9,6900000,1
3,3,52.82,6,1,990422.0,168.57,11800000,1
33,3,29.68,2,3,1121117.0,114.32,6500000,1
33,2,29.85,2,3,1121117.0,99.01,6110000,1
33,3,30.9,2,3,1121117.0,117.9,6850000,1
28,3,34.18,5,1,1120113.0,146.49,13700000,1
33,3,32.12,2,3,1121117.0,132.53,7928065,1
33,3,32.15,2,3,1121117.0,132.67,7880000,1
33,2,22.43,2,3,1121117.0,74.36,4822520,1
33,3,32.15,2,3,1121117.0,132.67,7860000,1
33,3,30.65,2,3,1121117.0,117.42,7170000,1
33,3,32.12,2,3,1121117.0,132.53,8005250,1
33,3,32.12,2,3,1121117.0,132.53,8000000,1
33,3,22.43,2,3,1121117.0,90.23,5170000,1
3,2,75.55,12,4,730606.0,102.94,7200000,0
33,3,36.16,24,3,1121122.0,117.39,7280000,1
33,3,30.65,2,3,1121117.0,117.42,6820000,1
3,2,14.57,24,2,810220.0,52.59,3100000,0
33,3,29.85,2,3,1121117.0,125.45,7048617,1
33,3,30.9,2,3,1121117.0,117.9,7177770,1
33,2,156.6,12,4,691028.0,92.78,2279040,0
28,2,22.37,24,3,1050613.0,70.87,5200000,1
28,2,109.0,23,4,951011.0,228.67,15380000,0
28,2,99.22,23,4,1000505.0,195.78,12900000,0
28,2,93.53,23,4,1110524.0,163.39,17000000,0
28,2,24.89,27,3,830314.0,142.88,5330000,1
3,2,12.89,5,1,850731.0,96.83,5300000,1
28,3,30.89,7,1,1121208.0,141.41,10540000,1
28,3,21.01,7,1,1121208.0,105.19,7080000,1
28,3,21.01,7,1,1121208.0,103.83,8320000,1
28,3,40.78,7,1,1121208.0,208.54,13500000,1
28,3,33.36,7,1,1121208.0,151.78,9310000,1
28,3,33.36,7,1,1121208.0,152.38,9570000,1
28,3,37.07,7,1,1121208.0,165.98,14220000,1
28,3,30.89,7,1,1121208.0,141.41,8790000,1
28,3,30.89,7,1,1121208.0,141.41,11300000,1
28,3,30.89,7,1,1121208.0,141.41,9320000,1
28,3,37.07,7,1,1121208.0,165.98,9860000,1
28,3,25.95,7,1,1121208.0,121.69,8660000,1
28,3,38.3,7,1,1121208.0,168.8,10810000,1
28,3,22.24,7,1,1121208.0,109.19,6610000,1
28,3,22.24,7,1,1121208.0,109.19,8550000,1
28,3,29.65,7,1,1121208.0,136.37,8300000,1
28,3,32.13,7,1,1121208.0,146.66,9260000,1
28,3,22.24,7,1,1121208.0,109.37,5860000,1
28,3,25.95,7,1,1121208.0,123.59,9950000,1
28,3,25.95,7,1,1121208.0,123.59,5970000,1
28,3,33.36,7,1,1121208.0,151.78,9550000,1
28,3,40.78,7,1,1121208.0,208.58,11190000,1
28,3,33.36,7,1,1121208.0,152.38,13330000,1
28,3,32.13,7,1,1121208.0,146.66,11970000,1
28,3,21.01,7,1,1121208.0,105.19,9230000,1
28,3,22.24,7,1,1121208.0,109.37,9570000,1
28,3,37.07,7,1,1121208.0,191.77,16300000,1
28,3,12.94,26,3,830303.0,90.74,4000000,1
3,3,40.43,24,3,1121130.0,125.02,8000000,1
28,2,85.0,22,4,821104.0,161.3,8000000,0
28,3,28.25,5,1,1120113.0,128.78,14240000,1
28,3,27.12,5,1,1120113.0,124.98,13760000,1
28,2,88.35,23,4,1110419.0,250.01,21500000,0
33,3,37.84,24,3,1121122.0,122.2,8500000,1
3,3,16.73,16,1,1120426.0,150.68,12510000,1
33,2,91.65,23,4,1040722.0,191.03,13950000,0
28,2,77.12,23,4,1120523.0,151.86,14500000,0
28,3,34.69,4,1,850621.0,202.67,8600000,1
33,3,22.43,2,3,1121117.0,90.23,5240000,1
3,2,146.66,12,4,871231.0,133.22,15300000,0
3,2,66.8,23,4,1110803.0,163.2,17200000,0
3,2,70.14,23,4,1120525.0,177.0,16600000,0
3,2,21.31,27,3,841127.0,120.79,5500000,1
3,2,32.28,26,3,830225.0,180.56,7700000,1
3,3,21.86,5,1,820602.0,122.24,7800000,1
28,2,85.0,12,4,700305.0,100.94,2268600,0
33,2,30.65,2,3,1121117.0,101.55,6120000,1
33,3,29.68,2,3,1121117.0,114.32,6470000,1
33,2,22.43,2,3,1121117.0,74.36,4600000,1
33,3,26.14,2,3,1121117.0,102.37,5970000,1
33,3,32.12,2,3,1121117.0,132.53,7910000,1
33,3,32.12,2,3,1121117.0,132.53,8010000,1
33,3,22.43,2,3,1121117.0,90.23,5150000,1
33,3,22.43,2,3,1121117.0,90.23,5170000,1
33,3,30.65,2,3,1121117.0,117.42,6820000,1
33,3,22.43,2,3,1121117.0,90.23,5150000,1
3,2,77.43,24,4,931103.0,215.83,13880000,0
33,2,25.68,24,3,1121122.0,74.05,4460000,1
3,3,13.21,27,3,891107.0,124.56,6700000,1
28,3,34.09,5,1,1120113.0,146.26,14230000,1
28,3,34.09,5,1,1120113.0,146.26,14270000,1
3,2,32.29,27,3,1110407.0,90.72,6700000,1
3,2,5.16,23,3,960920.0,14.55,930000,1
28,2,67.21,23,4,1110524.0,154.38,15500000,0
28,3,17.92,7,1,1120808.0,102.39,10000000,1
33,2,93.64,23,4,1120424.0,184.56,15500000,0
3,2,15.74,6,1,1120815.0,117.85,9320000,1
28,2,24.56,24,3,850824.0,127.17,5950000,1
3,2,82.77,12,4,660905.0,84.42,6500000,0
3,3,52.82,5,1,990422.0,168.57,11250000,1
28,2,73.16,12,4,660500.0,102.74,4200000,0
3,2,77.41,23,4,970130.0,178.94,15300000,0
33,3,29.85,2,3,1121117.0,114.87,6500000,1
33,3,22.43,2,3,1121117.0,90.23,5200000,1
33,3,22.43,2,3,1121117.0,90.23,4960000,1
3,2,28.39,24,3,1121129.0,81.18,6400000,1
33,3,32.12,2,3,1121117.0,132.53,7814837,1
33,3,32.15,2,3,1121117.0,132.67,7620000,1
3,3,27.8,24,3,1121129.0,93.29,8080000,1
3,3,33.71,24,3,1121129.0,110.27,9550000,1
3,2,67.5,12,4,901128.0,83.31,8100000,0
33,3,30.9,2,3,1121117.0,117.9,6980000,1
3,3,36.25,24,3,1121129.0,117.35,10350000,1
33,3,32.12,2,3,1121117.0,132.53,7980000,1
3,2,36.25,24,3,1121129.0,103.57,8380000,1
33,3,30.65,2,3,1121117.0,117.42,7150000,1
3,3,36.25,24,3,1121129.0,117.3,9990000,1
3,2,27.8,24,3,1121129.0,79.45,6380000,1
3,3,36.25,24,3,1121129.0,117.41,10380000,1
3,3,28.39,24,3,1121129.0,95.01,8280000,1
3,3,33.71,24,3,1121129.0,110.1,9880000,1
3,3,36.25,24,3,1121129.0,124.72,10730000,1
3,2,5.02,23,3,960920.0,14.15,860000,1
3,3,36.25,24,3,1121129.0,117.41,10980000,1
3,3,36.25,24,3,1121129.0,117.35,10480000,1
3,3,28.39,24,3,1121129.0,95.01,8400000,1
3,3,27.74,24,3,1121129.0,93.29,8300000,1
3,3,27.8,24,3,1121129.0,93.29,8500000,1
28,2,119.17,22,4,830628.0,184.59,8500000,0
3,2,101.92,22,4,950929.0,191.68,13100000,0
3,2,13.69,6,1,1051122.0,81.33,6800000,1
3,3,28.39,24,3,1121129.0,95.01,8580000,1
28,2,117.78,23,4,960215.0,210.89,18000000,0
3,3,13.61,3,1,830608.0,115.7,7380000,1
28,3,24.33,5,1,1120113.0,110.03,10950000,1
28,3,34.09,5,1,1120113.0,146.26,15530000,1
3,2,70.84,23,4,1120525.0,177.44,16600000,0
3,0,278.14,1,0,650500.0,113.52,17500000,0
28,3,20.06,4,1,850621.0,163.86,5500000,1
28,2,84.0,22,4,780606.0,136.33,9500000,0
28,2,18.87,4,1,850621.0,116.16,6800000,1
33,3,30.65,2,3,1121117.0,117.42,6951609,1
33,3,32.12,2,3,1121117.0,132.53,7966811,1
33,3,26.14,2,3,1121117.0,102.37,5920000,1
3,3,15.82,6,1,1120815.0,149.97,7600000,1
3,3,17.77,6,1,1120815.0,164.05,11800000,1
28,2,139.35,23,4,1070112.0,249.83,14500000,0
28,3,24.33,5,1,1120113.0,109.83,10500000,1
3,3,13.03,17,1,1100315.0,139.1,12000000,1
3,2,4.83,23,3,960920.0,13.63,760000,1
3,2,4.83,23,3,960920.0,13.63,800000,1
3,2,134.13,12,4,1090722.0,180.83,8000000,0
28,2,119.61,12,4,681128.0,95.04,7100000,0
28,2,459.0,22,4,801216.0,353.41,50260000,0
3,2,76.04,12,4,750415.0,96.44,9650000,0
33,2,96.0,22,4,770906.0,141.54,6350000,0
3,3,12.52,17,1,1100315.0,131.31,9680000,1
28,2,13.87,26,3,830303.0,76.29,3380000,1
33,3,29.68,2,3,1121117.0,115.18,6360000,1
33,3,32.12,2,3,1121117.0,121.95,7230000,1
33,3,22.43,2,3,1121117.0,90.52,5100000,1
33,3,30.65,2,3,1121117.0,117.42,7070000,1
33,2,29.68,2,3,1121117.0,98.46,5950000,1
33,3,29.68,2,3,1121117.0,114.32,6690000,1
33,3,29.68,2,3,1121117.0,114.32,6770105,1
3,2,81.1,23,4,1120104.0,238.0,18800000,0
33,3,22.43,2,3,1121117.0,90.23,5130000,1
3,3,44.53,6,1,990422.0,164.17,12000000,1
28,3,30.89,7,1,1121208.0,141.41,8760000,1
28,3,37.07,7,1,1121208.0,165.98,11090000,1
28,3,37.07,7,1,1121208.0,165.98,10450000,1
28,3,37.07,7,1,1121208.0,165.98,11300000,1
28,3,25.95,7,1,1121208.0,121.69,6580000,1
28,3,38.3,7,1,1121208.0,168.8,10190000,1
28,3,22.24,7,1,1121208.0,109.19,6430000,1
28,3,22.24,7,1,1121208.0,109.19,6630000,1
28,3,21.01,7,1,1121208.0,105.19,6530000,1
28,3,21.01,7,1,1121208.0,103.83,8420000,1
28,3,21.01,7,1,1121208.0,105.19,6480000,1
28,3,21.01,7,1,1121208.0,105.19,6430000,1
28,3,21.01,7,1,1121208.0,105.19,9200000,1
28,3,24.71,7,1,1121208.0,118.51,6320000,1
28,3,33.36,7,1,1121208.0,153.02,8250000,1
28,3,33.36,7,1,1121208.0,153.02,10710000,1
28,3,33.36,7,1,1121208.0,152.33,11790000,1
28,3,33.36,7,1,1121208.0,152.33,13280000,1
28,3,33.36,7,1,1121208.0,152.38,13760000,1
28,3,21.01,7,1,1121208.0,105.19,7810000,1
28,3,21.01,7,1,1121208.0,105.19,9200000,1
28,3,22.24,7,1,1121208.0,109.19,7940000,1
28,2,23.48,7,1,1121208.0,90.66,8940000,1
3,3,12.87,27,3,891107.0,121.46,6500000,1
3,2,81.24,12,4,770328.0,113.13,9500000,0
28,2,70.05,22,4,860718.0,140.45,8500000,0
3,2,35.08,26,3,830818.0,136.6,5800000,1
3,2,7.59,17,1,1100315.0,88.0,7200000,1
3,2,5.02,23,3,960920.0,14.15,750000,1
3,2,700.17,1,4,760921.0,272.49,40000000,0
3,2,96.68,23,4,820219.0,187.8,11800000,0
28,2,87.0,22,4,931101.0,164.81,13950000,0
3,2,24.91,24,3,830625.0,94.71,5100000,1
3,2,27.5,25,3,860425.0,103.07,4800000,1
33,2,85.0,23,4,1110815.0,196.72,15950000,0
28,3,24.33,5,1,1120113.0,110.03,11000000,1
28,3,21.01,5,1,1120113.0,97.87,9950000,1
3,2,105.7,23,4,1120906.0,229.26,16800000,0
33,3,32.15,2,3,1121117.0,132.67,7714676,1
33,2,22.43,2,3,1121117.0,74.36,4700000,1
33,3,37.84,24,3,1121122.0,123.54,8750000,1
33,3,37.84,24,3,1121122.0,122.2,8500000,1
3,2,125.91,12,4,680808.0,90.2,7600000,0
3,3,11.82,16,1,1120426.0,113.25,9850000,1
3,2,158.59,23,4,1050601.0,252.79,16900000,0
28,2,35.74,25,3,1080902.0,95.69,6830000,1
3,3,10.12,17,1,1100315.0,105.52,8700000,1
3,3,33.78,24,3,1121129.0,110.27,9850000,1
3,3,36.25,24,3,1121129.0,117.35,10250000,1
33,2,93.64,23,4,1120424.0,184.56,15500000,0
33,3,32.12,2,3,1121117.0,132.53,7726182,1
33,2,22.43,2,3,1121117.0,74.66,4600000,1
33,3,29.85,2,3,1121117.0,114.87,6810000,1
33,3,26.14,2,3,1121117.0,102.37,5990000,1
3,2,71.01,24,4,920903.0,200.4,14000000,0
28,3,35.02,24,3,1121127.0,123.27,9500000,1
28,3,35.06,24,3,1121127.0,123.43,9500000,1
33,3,32.15,2,3,1121117.0,132.67,7550000,1
33,2,22.43,2,3,1121117.0,74.66,4450000,1
28,2,69.0,12,4,791030.0,85.86,5500000,0
3,3,49.35,28,3,990422.0,157.43,11000000,1
3,3,13.7,3,1,840331.0,89.72,5580000,1
28,3,24.0,25,3,1120111.0,98.45,7950000,1
3,3,59.96,6,1,1090218.0,313.08,34280000,1
3,2,129.04,23,4,1000719.0,179.31,19000000,0
33,2,98.0,22,4,760930.0,176.55,3300000,0
28,3,37.07,7,1,1121208.0,165.98,10290000,1
28,3,37.07,7,1,1121208.0,191.77,15830000,1
28,3,37.07,7,1,1121208.0,165.98,13230000,1
28,3,38.3,7,1,1121208.0,168.8,14610000,1
28,3,22.24,7,1,1121208.0,109.19,6630000,1
28,3,22.24,7,1,1121208.0,109.19,7180000,1
28,3,22.24,7,1,1121208.0,109.19,5950000,1
28,3,29.65,7,1,1121208.0,136.37,10820000,1
28,3,29.65,7,1,1121208.0,136.37,8030000,1
28,3,29.65,7,1,1121208.0,137.46,9070000,1
28,3,32.13,7,1,1121208.0,146.66,7550000,1
28,3,21.01,7,1,1121208.0,105.19,6530000,1
28,3,21.01,7,1,1121208.0,105.19,8440000,1
28,3,33.36,7,1,1121208.0,153.02,10710000,1
28,3,22.24,7,1,1121208.0,109.37,7780000,1
28,3,22.24,7,1,1121208.0,109.37,6770000,1
28,3,22.24,7,1,1121208.0,109.37,7370000,1
28,3,22.24,7,1,1121208.0,109.37,6240000,1
28,3,40.78,7,1,1121208.0,208.54,12840000,1
28,3,25.95,7,1,1121208.0,123.59,7920000,1
28,3,33.36,7,1,1121208.0,151.78,12250000,1
28,3,40.78,7,1,1121208.0,208.58,16140000,1
28,3,40.78,7,1,1121208.0,208.58,10570000,1
28,3,32.13,7,1,1121208.0,146.66,13230000,1
28,3,32.13,7,1,1121208.0,146.66,10990000,1
28,3,22.24,7,1,1121208.0,109.37,6920000,1
28,3,22.24,7,1,1121208.0,109.37,9440000,1
28,3,22.24,7,1,1121208.0,109.19,7110000,1
28,3,22.24,7,1,1121208.0,109.19,9820000,1
28,3,22.24,7,1,1121208.0,109.19,9770000,1
28,3,25.95,7,1,1121208.0,121.69,11130000,1
28,3,37.07,7,1,1121208.0,165.98,12210000,1
28,3,37.07,7,1,1121208.0,165.98,12290000,1
28,3,37.07,7,1,1121208.0,165.98,14780000,1
28,3,30.89,7,1,1121208.0,141.41,8760000,1
28,3,30.89,7,1,1121208.0,140.05,11340000,1
28,3,30.89,7,1,1121208.0,141.41,8770000,1
28,3,37.07,7,1,1121208.0,165.98,8900000,1
28,3,25.95,7,1,1121208.0,121.69,7850000,1
28,3,25.95,7,1,1121208.0,121.69,6640000,1
28,3,25.95,7,1,1121208.0,121.69,7670000,1
28,3,38.3,7,1,1121208.0,194.59,16110000,1
28,3,32.13,7,1,1121208.0,146.66,7740000,1
28,3,32.13,7,1,1121208.0,146.66,9080000,1
28,3,21.01,7,1,1121208.0,105.19,9020000,1
28,3,24.71,7,1,1121208.0,118.51,7370000,1
28,3,33.36,7,1,1121208.0,178.81,15710000,1
28,3,33.36,7,1,1121208.0,153.02,9850000,1
28,3,33.36,7,1,1121208.0,153.02,9320000,1
28,3,22.24,7,1,1121208.0,109.37,7300000,1
28,3,40.78,7,1,1121208.0,182.75,9690000,1
28,3,33.36,7,1,1121208.0,152.33,9690000,1
28,3,25.95,7,1,1121208.0,123.59,7540000,1
28,3,40.78,7,1,1121208.0,208.54,13090000,1
28,3,25.95,7,1,1121208.0,123.59,8480000,1
28,3,25.95,7,1,1121208.0,123.59,7690000,1
28,3,33.36,7,1,1121208.0,152.38,14000000,1
28,3,32.13,7,1,1121208.0,146.66,13180000,1
28,3,21.01,7,1,1121208.0,105.19,9150000,1
28,3,21.01,7,1,1121208.0,105.19,6720000,1
28,3,32.13,7,1,1121208.0,146.66,10960000,1
28,3,32.13,7,1,1121208.0,146.66,7730000,1
28,3,32.13,7,1,1121208.0,146.66,12720000,1
28,3,29.65,7,1,1121208.0,136.37,11470000,1
28,3,22.24,7,1,1121208.0,109.19,9540000,1
28,3,25.95,7,1,1121208.0,121.69,11130000,1
28,3,23.48,7,1,1121208.0,116.45,9850000,1
28,3,23.48,7,1,1121208.0,116.45,10410000,1
28,3,21.01,7,1,1121208.0,105.19,7060000,1
28,2,21.01,7,1,1121208.0,79.4,6900000,1
28,3,33.36,7,1,1121208.0,153.02,9800000,1
28,3,33.36,7,1,1121208.0,153.02,9840000,1
28,3,22.24,7,1,1121208.0,109.37,7020000,1
28,3,22.24,7,1,1121208.0,109.37,7580000,1
28,3,22.24,7,1,1121208.0,109.37,7420000,1
28,3,21.01,7,1,1121208.0,105.19,9120000,1
28,3,27.18,7,1,1121208.0,126.74,10210000,1
28,3,25.95,7,1,1121208.0,121.69,7920000,1
28,3,37.07,7,1,1121208.0,165.98,14780000,1
28,3,23.48,7,1,1121208.0,116.45,8520000,1
28,3,23.48,7,1,1121208.0,116.45,10130000,1
28,2,106.84,23,4,1111215.0,271.17,32000000,0
3,2,71.99,12,4,710222.0,105.39,8680000,0
28,2,65.86,12,4,710210.0,91.8,3700000,0
28,2,158.28,23,4,1030905.0,296.25,22280000,0
3,2,73.01,23,4,930706.0,141.96,14000000,0
